V,E,T(n) std,T(n) fibo,T(n) binary,Theo. T(n),std Erwartungswert,std Standardabweichung,std Erw.-StdAbw.,std Erw.+StdAbw.,fibo Erwartungswert,fibo Standardabweichung,fibo Erw.-StdAbw.,fibo Erw.+StdAbw.,binary Erwartungswert,binary Standardabweichung,binary Erw.-StdAbw.,binary Erw.+StdAbw.,std Q_25,std Q_5,std Q_75,std a,std b,std |[Q_.25 Q_.75]|,std |[a b]|,fibo Q_25,fibo Q_5,fibo Q_75,fibo a,fibo b,fibo |[Q_.25 Q_.75]|,fibo |[a b]|,binary Q_25,binary Q_5,binary Q_75,binary a,binary b,binary |[Q_.25 Q_.75]|,binary |[a b]|
32.0, 496.0, 0.132456, 0.163882, 0.149648, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.146407, 0.159201, 0.219165, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.118049, 0.035101, 0.17039, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.145322, 0.183629, 0.164044, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.102802, 0.033455, 0.033109, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32.0, 496.0, 0.045114, 0.171261, 0.081018, 0.11079812759625371, 0.100731, 0.04333440467746153, 0.05739659532253846, 0.14406540467746154, 0.125948, 0.05951696231495691, 0.06643103768504309, 0.1854649623149569, 0.14143, 0.05538746036446336, 0.08604253963553664, 0.19681746036446335, 0.106431, 0.1169315, 0.0422175, 0.20275125, -0.05410275, 0.0, 0.0, 0.206283, 0.1356405, 0.0621305, 0.42251175, -0.15409825, 0.0, 0.0, 0.094093, 0.1636315, 0.1269445, 0.087975, 0.081018, 2.0, 24.0
42.0, 861.0, 0.194991, 0.338962, 0.29701, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.209685, 0.269111, 0.149712, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.286668, 0.353467, 0.182932, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.251487, 0.08704, 0.180531, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.061157, 0.252683, 0.287299, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
