V,E,T(n) std,T(n) fibo,T(n) binary
150.0, 11175.0, 1.577444, 1.969343, 1.272169
150.0, 11175.0, 1.794314, 1.141809, 1.113866
150.0, 11175.0, 2.366757, 0.434485, 0.430787
150.0, 11175.0, 2.206041, 0.892054, 0.258042
150.0, 11175.0, 3.671627, 1.440918, 1.553239
150.0, 11175.0, 0.617759, 1.996328, 1.149808
150.0, 11175.0, 3.680377, 2.183684, 1.903212
150.0, 11175.0, 1.195013, 1.127457, 0.716793
150.0, 11175.0, 2.116102, 1.737399, 1.688187
150.0, 11175.0, 3.29618, 1.042257, 1.600796
150.0, 11175.0, 3.880272, 2.242609, 1.288126
150.0, 11175.0, 3.434581, 0.243539, 1.1973
150.0, 11175.0, 1.761403, 1.470128, 1.022268
150.0, 11175.0, 2.841103, 1.439946, 0.518005
150.0, 11175.0, 0.802906, 1.234952, 1.495657
150.0, 11175.0, 1.836182, 1.810246, 1.601712
150.0, 11175.0, 3.801432, 0.621107, 1.0475
150.0, 11175.0, 2.413656, 1.716962, 0.227988
150.0, 11175.0, 2.544203, 0.764644, 0.685236
150.0, 11175.0, 3.678941, 2.109546, 1.607716
150.0, 11175.0, 1.80189, 0.466236, 0.27128
150.0, 11175.0, 2.451128, 0.331057, 1.107541
150.0, 11175.0, 1.744185, 0.950021, 1.201457
150.0, 11175.0, 3.611341, 1.111301, 0.522266
150.0, 11175.0, 0.584973, 1.131338, 1.823825
150.0, 11175.0, 1.279485, 0.622365, 1.400366
150.0, 11175.0, 1.26616, 1.784322, 0.819038
150.0, 11175.0, 1.272962, 1.963771, 0.880806
150.0, 11175.0, 1.626928, 1.560974, 0.19686
150.0, 11175.0, 2.968231, 2.172424, 0.207037
150.0, 11175.0, 4.117852, 2.375018, 0.152982
150.0, 11175.0, 2.030621, 1.326485, 1.818996
150.0, 11175.0, 0.583988, 1.089607, 2.485931
150.0, 11175.0, 3.721448, 1.876107, 1.503045
150.0, 11175.0, 3.059875, 1.44136, 1.735337
150.0, 11175.0, 0.44411, 0.864926, 0.306634
150.0, 11175.0, 0.223378, 1.046655, 0.367849
150.0, 11175.0, 0.64353, 1.588875, 0.843429
150.0, 11175.0, 1.305904, 0.389135, 1.14386
150.0, 11175.0, 0.11062, 0.751548, 0.483328
200.0, 19900.0, 1.887403, 2.471858, 1.611037
200.0, 19900.0, 1.074502, 0.645323, 1.667781
200.0, 19900.0, 1.209536, 1.694177, 2.017293
200.0, 19900.0, 0.868425, 0.918357, 0.650487
200.0, 19900.0, 1.159883, 2.18779, 2.475564
200.0, 19900.0, 0.929975, 0.623351, 0.590126
200.0, 19900.0, 1.647657, 2.165139, 1.817653
200.0, 19900.0, 1.753211, 0.304565, 0.662082
200.0, 19900.0, 0.278525, 1.233491, 0.114733
200.0, 19900.0, 1.17266, 1.746129, 2.623156
200.0, 19900.0, 1.511346, 2.027596, 1.544052
200.0, 19900.0, 0.995873, 0.672349, 2.694578
200.0, 19900.0, 1.52879, 2.385757, 1.616878
200.0, 19900.0, 0.21249, 2.533716, 0.726698
200.0, 19900.0, 0.810681, 1.965343, 1.630999
200.0, 19900.0, 0.59748, 0.632357, 1.212762
200.0, 19900.0, 1.086045, 0.352493, 1.9465
200.0, 19900.0, 1.589895, 0.586933, 0.617193
200.0, 19900.0, 1.184812, 1.617949, 1.201141
200.0, 19900.0, 1.655492, 0.278197, 0.534225
200.0, 19900.0, 0.878771, 2.326053, 0.502712
200.0, 19900.0, 1.497382, 2.340074, 1.500091
200.0, 19900.0, 0.5266, 0.667988, 0.496682
200.0, 19900.0, 0.452927, 0.613044, 2.394957
200.0, 19900.0, 1.761264, 1.076474, 1.931686
200.0, 19900.0, 0.170163, 1.204332, 0.606945
200.0, 19900.0, 0.822544, 0.920476, 1.473527
200.0, 19900.0, 1.250002, 1.597428, 2.379754
200.0, 19900.0, 0.620195, 2.244266, 0.492342
200.0, 19900.0, 0.911236, 1.554187, 0.265456
200.0, 19900.0, 1.504732, 2.275702, 2.514286
200.0, 19900.0, 0.646333, 2.470275, 1.552747
200.0, 19900.0, 1.075591, 0.951346, 2.415828
200.0, 19900.0, 1.29877, 0.655261, 1.819158
200.0, 19900.0, 1.639188, 1.644303, 1.025355
200.0, 19900.0, 0.538661, 1.687418, 0.616867
200.0, 19900.0, 1.052176, 0.930688, 0.196204
200.0, 19900.0, 1.366428, 1.847674, 0.247407
200.0, 19900.0, 0.487693, 0.640188, 1.292187
200.0, 19900.0, 0.585783, 0.7146, 1.889579
250.0, 31125.0, 2.648893, 3.776637, 0.140476
250.0, 31125.0, 2.49115, 2.168873, 0.813366
250.0, 31125.0, 3.868327, 0.258697, 2.492218
250.0, 31125.0, 3.533692, 1.448069, 0.097504
250.0, 31125.0, 3.329101, 4.04519, 2.203168
250.0, 31125.0, 2.313476, 0.765315, 3.717894
250.0, 31125.0, 1.020818, 3.133364, 1.519089
250.0, 31125.0, 2.703415, 2.294916, 0.256293
250.0, 31125.0, 1.297523, 4.18319, 3.303956
250.0, 31125.0, 1.075191, 0.215959, 0.838821
250.0, 31125.0, 4.376773, 3.944447, 1.280093
250.0, 31125.0, 2.448293, 2.993052, 2.776202
250.0, 31125.0, 2.067211, 2.165545, 3.095674
250.0, 31125.0, 1.28033, 3.768854, 1.842921
250.0, 31125.0, 3.372683, 2.976187, 3.334742
250.0, 31125.0, 3.63575, 1.695709, 1.43276
250.0, 31125.0, 0.830628, 2.624027, 0.138276
250.0, 31125.0, 1.634747, 2.478334, 3.120977
250.0, 31125.0, 3.495684, 0.946094, 2.196661
250.0, 31125.0, 0.195449, 0.103587, 2.22448
250.0, 31125.0, 3.38753, 3.678566, 0.112601
250.0, 31125.0, 2.38386, 0.097932, 2.034193
250.0, 31125.0, 2.486399, 3.223401, 2.214075
250.0, 31125.0, 1.443287, 3.245021, 0.589068
250.0, 31125.0, 2.062751, 1.595338, 2.68608
250.0, 31125.0, 3.347777, 1.857191, 0.139102
250.0, 31125.0, 0.192621, 3.587797, 0.232153
250.0, 31125.0, 2.883661, 1.894386, 2.259377
250.0, 31125.0, 1.200791, 3.21807, 3.418236
250.0, 31125.0, 2.916996, 1.150771, 3.093099
250.0, 31125.0, 0.294135, 0.152108, 1.331979
250.0, 31125.0, 0.919503, 3.054738, 3.137943
250.0, 31125.0, 2.882931, 1.874533, 3.02831
250.0, 31125.0, 3.78457, 3.731586, 2.598837
250.0, 31125.0, 3.073659, 3.300284, 2.674027
250.0, 31125.0, 2.894432, 3.685218, 1.737523
250.0, 31125.0, 3.695397, 1.550783, 2.62651
250.0, 31125.0, 1.019581, 3.108718, 1.492602
250.0, 31125.0, 3.255965, 2.542708, 2.706872
250.0, 31125.0, 1.019254, 1.982367, 2.232874
300.0, 44850.0, 6.00942, 5.602525, 4.914037
300.0, 44850.0, 4.569948, 0.529962, 0.412722
300.0, 44850.0, 3.17386, 5.56457, 5.651364
300.0, 44850.0, 5.798167, 0.128271, 0.405707
300.0, 44850.0, 0.624812, 5.269754, 2.043117
300.0, 44850.0, 1.409266, 3.391372, 3.778315
300.0, 44850.0, 1.106588, 0.804374, 0.061915
300.0, 44850.0, 3.254741, 3.840658, 5.762664
300.0, 44850.0, 2.652516, 3.862097, 2.185398
300.0, 44850.0, 0.699004, 1.017239, 4.259587
300.0, 44850.0, 5.740596, 0.53537, 2.981234
300.0, 44850.0, 4.579231, 1.197529, 3.742246
300.0, 44850.0, 5.806251, 2.632717, 0.732424
300.0, 44850.0, 1.304795, 5.715628, 3.659119
300.0, 44850.0, 3.020021, 4.462831, 0.751024
300.0, 44850.0, 1.347608, 1.049183, 4.722671
300.0, 44850.0, 4.123711, 3.597517, 3.117964
300.0, 44850.0, 3.318442, 1.391837, 5.457212
300.0, 44850.0, 5.331787, 3.268856, 3.026662
300.0, 44850.0, 5.371022, 5.035025, 0.383032
300.0, 44850.0, 4.844514, 5.405123, 2.606037
300.0, 44850.0, 0.648597, 1.928932, 3.774095
300.0, 44850.0, 4.58422, 1.849485, 2.216133
300.0, 44850.0, 1.345302, 5.707041, 5.661929
300.0, 44850.0, 0.333269, 2.370733, 3.663953
300.0, 44850.0, 2.931515, 0.534291, 1.124946
300.0, 44850.0, 2.128567, 4.070293, 5.067341
300.0, 44850.0, 3.311955, 5.862043, 1.078122
300.0, 44850.0, 4.806229, 5.401245, 5.069232
300.0, 44850.0, 3.371654, 0.22273, 2.183796
300.0, 44850.0, 3.889659, 0.383273, 2.191013
300.0, 44850.0, 5.854596, 4.027665, 5.12707
300.0, 44850.0, 2.83706, 6.48956, 5.888887
300.0, 44850.0, 2.821466, 4.463363, 4.944612
300.0, 44850.0, 3.77005, 4.971448, 0.394585
300.0, 44850.0, 2.489525, 5.898804, 2.227847
300.0, 44850.0, 4.602331, 2.40964, 5.155094
300.0, 44850.0, 3.361573, 2.47373, 1.913062
300.0, 44850.0, 2.920651, 2.62744, 0.41417
300.0, 44850.0, 2.895346, 2.519042, 4.836322
350.0, 61075.0, 1.00384, 5.094258, 3.893529
350.0, 61075.0, 7.049246, 1.271476, 4.922409
350.0, 61075.0, 9.456372, 0.617011, 8.029449
350.0, 61075.0, 6.505181, 4.015867, 0.817002
350.0, 61075.0, 2.116943, 6.010663, 7.346755
350.0, 61075.0, 6.276819, 6.480768, 0.39488
350.0, 61075.0, 2.294624, 0.576774, 4.845192
350.0, 61075.0, 0.782427, 1.372536, 1.463509
350.0, 61075.0, 3.570742, 6.794749, 3.399494
350.0, 61075.0, 2.718896, 1.521188, 3.633244
350.0, 61075.0, 1.727968, 1.770134, 4.069846
350.0, 61075.0, 7.868062, 8.022468, 4.029042
350.0, 61075.0, 4.137506, 3.858718, 8.028728
350.0, 61075.0, 1.914676, 0.616229, 2.579843
350.0, 61075.0, 2.228814, 4.368125, 3.046761
350.0, 61075.0, 4.744679, 5.572684, 79.901381
350.0, 61075.0, 5.795039, 4.98883, 4.533212
350.0, 61075.0, 1.843675, 1.982084, 0.918668
350.0, 61075.0, 2.204082, 1.665601, 1.908055
350.0, 61075.0, 3.077487, 1.178964, 1.844463
350.0, 61075.0, 5.584884, 1.825101, 1.964971
350.0, 61075.0, 2.557539, 2.665118, 1.884446
350.0, 61075.0, 3.001792, 5.120244, 3.18963
350.0, 61075.0, 2.925477, 4.443613, 1.156753
350.0, 61075.0, 4.220948, 2.089703, 3.556345
350.0, 61075.0, 1.571304, 0.482742, 3.512627
350.0, 61075.0, 1.359699, 2.505481, 3.86903
350.0, 61075.0, 2.592928, 3.706993, 2.55429
350.0, 61075.0, 3.483246, 1.352373, 0.765634
350.0, 61075.0, 5.653056, 4.164744, 1.567104
350.0, 61075.0, 0.732515, 4.492645, 0.942102
350.0, 61075.0, 4.747044, 1.191641, 4.186897
350.0, 61075.0, 4.809153, 0.505827, 1.697607
350.0, 61075.0, 3.625406, 3.705782, 2.996355
350.0, 61075.0, 2.228133, 2.419262, 3.07597
350.0, 61075.0, 0.974895, 3.643657, 0.641127
350.0, 61075.0, 0.734107, 3.760401, 4.462168
350.0, 61075.0, 4.815745, 4.608457, 0.991063
350.0, 61075.0, 0.787434, 4.973778, 4.515467
350.0, 61075.0, 4.651042, 3.633251, 2.997018
400.0, 79800.0, 7.063951, 8.38105, 8.517026
400.0, 79800.0, 7.321516, 8.722703, 10.535364
400.0, 79800.0, 0.589636, 5.936185, 0.63733
400.0, 79800.0, 1.120235, 4.527818, 7.81559
400.0, 79800.0, 6.241497, 6.182944, 6.358692
400.0, 79800.0, 4.637747, 10.574734, 7.06398
400.0, 79800.0, 8.119114, 8.415433, 7.066882
400.0, 79800.0, 10.17542, 8.96289, 5.547514
400.0, 79800.0, 4.445689, 0.407063, 3.845945
400.0, 79800.0, 10.044778, 1.245675, 10.430682
400.0, 79800.0, 0.594523, 5.333099, 6.387742
400.0, 79800.0, 9.140974, 8.344973, 8.645313
400.0, 79800.0, 9.039044, 3.477442, 6.385636
400.0, 79800.0, 6.236714, 1.230949, 0.70439
400.0, 79800.0, 2.513701, 9.405894, 6.966329
400.0, 79800.0, 4.335998, 6.41004, 0.697262
400.0, 79800.0, 4.766791, 8.442036, 6.997207
400.0, 79800.0, 11.024857, 0.866042, 9.667382
400.0, 79800.0, 10.157064, 10.765754, 8.296199
400.0, 79800.0, 10.585067, 3.698792, 99.742309
400.0, 79800.0, 2.398051, 1.236984, 3.445177
400.0, 79800.0, 2.792763, 2.468656, 1.768507
400.0, 79800.0, 8.983961, 0.706217, 2.089454
400.0, 79800.0, 6.258631, 0.579246, 6.989875
400.0, 79800.0, 11.041297, 5.535182, 4.291779
400.0, 79800.0, 9.977967, 7.307365, 0.222576
400.0, 79800.0, 13.135194, 2.735858, 3.125829
400.0, 79800.0, 4.316887, 10.088222, 2.191243
400.0, 79800.0, 4.923099, 4.229599, 3.899968
400.0, 79800.0, 0.872794, 4.694225, 0.725141
400.0, 79800.0, 11.19255, 7.063176, 5.133521
400.0, 79800.0, 9.785757, 8.056622, 8.35563
400.0, 79800.0, 11.618385, 6.90598, 3.781207
400.0, 79800.0, 7.012725, 5.313899, 5.866945
400.0, 79800.0, 7.642078, 4.215879, 0.511161
400.0, 79800.0, 5.088402, 3.124327, 8.302704
400.0, 79800.0, 13.341898, 2.317875, 6.956155
400.0, 79800.0, 4.792619, 3.179505, 8.315606
400.0, 79800.0, 7.637178, 1.953345, 4.985626
400.0, 79800.0, 6.78522, 7.056441, 3.450608
450.0, 101025.0, 2.321328, 5.041329, 8.915161
450.0, 101025.0, 2.249778, 1.15832, 2.689969
450.0, 101025.0, 9.487409, 5.192088, 0.336037
450.0, 101025.0, 1.044052, 5.667846, 3.612969
450.0, 101025.0, 7.42119, 7.273692, 1.01724
450.0, 101025.0, 6.751925, 0.182949, 3.799145
450.0, 101025.0, 3.86372, 3.975816, 5.106312
450.0, 101025.0, 7.909609, 7.194744, 11.332669
450.0, 101025.0, 17.574615, 9.381144, 7.206662
450.0, 101025.0, 14.439823, 19.182965, 18.911037
450.0, 101025.0, 18.429856, 10.182908, 2.053566
450.0, 101025.0, 4.37212, 4.263949, 13.839551
450.0, 101025.0, 125.047597, 4.143132, 0.187704
450.0, 101025.0, 9.539717, 4.724966, 11.031671
450.0, 101025.0, 12.264183, 13.649691, 11.12
450.0, 101025.0, 8.155544, 9.23592, 1.909744
450.0, 101025.0, 13.737366, 4.727866, 2.698262
450.0, 101025.0, 8.552854, 7.034897, 11.989538
450.0, 101025.0, 13.208394, 3.023876, 6.055521
450.0, 101025.0, 3.673993, 3.9905, 9.963003
450.0, 101025.0, 4.641358, 4.311086, 10.970463
450.0, 101025.0, 10.745685, 15.001, 7.248677
450.0, 101025.0, 13.328535, 0.611152, 7.573392
450.0, 101025.0, 13.013964, 6.079546, 8.085252
