|V|*[1000],|E|*[1000],T(n) std,T(n) fibo,T(n) binary,Theo. T(n),stdErwartungswert,stdStandardabweichung,stdErw.-StdAbw.,stdErw.+StdAbw.,std Q_.25,std Q_.5,std Q_.75,std a,std b,std |[Q_.25 Q_.75]|,std |[a b]|,fiboErwartungswert,fiboStandardabweichung,fiboErw.-StdAbw.,fiboErw.+StdAbw.,fibo Q_.25,fibo Q_.5,fibo Q_.75,fibo a,fibo b,fibo |[Q_.25 Q_.75]|,fibo |[a b]|,binaryErwartungswert,binaryStandardabweichung,binaryErw.-StdAbw.,binaryErw.+StdAbw.,binary Q_.25,binary Q_.5,binary Q_.75,binary a,binary b,binary |[Q_.25 Q_.75]|,binary |[a b]|
0.022, 0.231, 0.165326, 0.284335, 0.277091, 0.03182836136388169, 0.376927, 0.5500091894581853, -0.17308218945818535, 0.9269361894581853, 0.867047, 1.1524103276690665, -0.28536332766906636, 2.019457327669066, 0.747277, 1.0522671460656154, -0.30499014606561536, 1.7995441460656154, 0.2324045, 0.402449, 0.1766885, 0.427867, 0.0931145, 0.0, 0.0, 0.642451, 3.792113, 0.377047, 1.040557, -0.021059, 0.0, 0.0, 0.5971025, 1.9194775, 0.6175845, 0.988785, 0.277091, 1.0, 9.0
0.032, 0.496, 0.369727, 0.331969, 0.693677, , , 
0.032, 0.496, 0.302574, 0.176673, 0.179219, , , 
0.032, 0.496, 0.378323, 0.195693, 0.592102, , , 
0.032, 0.496, 0.347257, 0.795219, 0.334297, , , 
0.032, 0.496, 0.244585, 0.442688, 0.509867, , , 
0.032, 0.496, 0.414934, 0.51114, 0.661733, , , 
0.032, 0.496, 0.171559, 0.188961, 0.649769, , , 
0.032, 0.496, 0.47189, 0.646061, 2.639603, , , 
0.032, 0.496, 0.58358, 0.806067, 0.215428, , , 
0.032, 0.496, 0.404723, 0.784582, 0.426256, , , 
0.032, 0.496, 0.331498, 0.781586, 0.423517, , , 
0.032, 0.496, 0.190787, 0.653439, 0.201772, , , 
0.032, 0.496, 0.349717, 0.428311, 0.20007, , , 
0.032, 0.496, 0.576057, 0.622373, 0.551622, , , 
0.032, 0.496, 0.345903, 0.19703, 0.518881, , , 
0.032, 0.496, 0.525211, 0.639857, 0.512684, , , 
0.032, 0.496, 0.205481, 0.251721, 0.166263, , , 
0.032, 0.496, 0.375508, 1.371593, 0.750744, , , 
0.032, 0.496, 0.141746, 0.674195, 0.216725, , , 
0.032, 0.496, 0.351926, 0.595638, 0.589327, , , 
0.032, 0.496, 0.502796, 0.224903, 0.16791, , , 
0.032, 0.496, 0.326966, 0.178951, 0.534297, , , 
0.032, 0.496, 0.548149, 0.761753, 0.446594, , , 
0.032, 0.496, 0.434733, 0.61463, 0.68927, , , 
0.032, 0.496, 0.3972, 0.601433, 0.512082, , , 
0.032, 0.496, 0.311694, 0.19741, 0.563626, , , 
0.032, 0.496, 0.650594, 0.969598, 1.02136, , , 
0.032, 0.496, 0.531163, 0.742792, 0.208756, , , 
0.032, 0.496, 0.377934, 0.559114, 0.164065, , , 
0.032, 0.496, 0.353894, 0.55537, 0.224838, , , 
0.032, 0.496, 0.434489, 0.499041, 0.724044, , , 
0.032, 0.496, 0.494641, 0.604845, 0.550785, , , 
0.032, 0.496, 0.166482, 0.559504, 0.172257, , , 
0.032, 0.496, 0.50043, 0.723207, 0.284816, , , 
