V,E,T(n) std,T(n) fibo,T(n) binary
2.0, 1.0, 0.027767, 1.389888, 0.795358
2.0, 1.0, 0.017463, 0.035207, 0.022087
2.0, 1.0, 0.013343, 0.02844, 0.021528
2.0, 1.0, 0.013682, 0.028336, 0.019134
2.0, 1.0, 0.010501, 0.024268, 0.019541
2.0, 1.0, 0.012481, 0.030051, 0.022789
2.0, 1.0, 0.01908, 0.029861, 0.021278
2.0, 1.0, 0.012147, 0.03474, 0.020608
2.0, 1.0, 0.012297, 0.026897, 1.332691
2.0, 1.0, 0.014158, 0.030166, 0.020585
2.0, 1.0, 0.015597, 0.029562, 0.020203
2.0, 1.0, 0.012328, 0.028868, 1.832482
2.0, 1.0, 0.015255, 0.028198, 0.024377
2.0, 1.0, 0.011166, 0.027453, 0.018389
2.0, 1.0, 0.013565, 0.028147, 0.019871
2.0, 1.0, 0.012236, 0.028327, 0.246872
2.0, 1.0, 0.01224, 0.028488, 0.017828
2.0, 1.0, 0.014567, 0.027375, 0.023993
2.0, 1.0, 0.021502, 0.03203, 0.022024
2.0, 1.0, 0.016762, 0.028921, 0.018916
2.0, 1.0, 0.01181, 0.033692, 0.01867
2.0, 1.0, 0.012487, 0.024682, 0.02194
2.0, 1.0, 0.016909, 0.029699, 0.020718
2.0, 1.0, 0.015622, 0.035205, 0.023731
2.0, 1.0, 0.017014, 0.029927, 0.017875
2.0, 1.0, 0.012289, 0.037531, 0.018007
2.0, 1.0, 0.009803, 0.020845, 0.017684
2.0, 1.0, 0.008842, 0.022493, 0.01448
2.0, 1.0, 0.009094, 0.019993, 0.014211
2.0, 1.0, 0.00873, 0.019162, 0.013924
2.0, 1.0, 0.014108, 0.024276, 0.018672
2.0, 1.0, 0.00776, 0.023489, 0.014434
2.0, 1.0, 0.007658, 0.018489, 0.014088
2.0, 1.0, 0.007195, 0.017893, 0.013705
2.0, 1.0, 0.007131, 0.018159, 0.014022
2.0, 1.0, 0.007092, 0.01901, 0.013954
2.0, 1.0, 0.008238, 0.020203, 0.014767
2.0, 1.0, 0.007652, 0.048673, 0.026124
2.0, 1.0, 0.007517, 0.021305, 0.011587
2.0, 1.0, 0.008929, 0.014378, 0.011261
12.0, 11.0, 0.099884, 0.35192, 0.200054
12.0, 11.0, 0.060975, 0.280229, 0.197283
12.0, 11.0, 0.071303, 0.267174, 0.137601
12.0, 11.0, 0.047929, 0.27505, 0.148504
12.0, 11.0, 0.065412, 0.260511, 0.143161
12.0, 11.0, 0.045288, 0.267509, 0.140273
12.0, 11.0, 0.052377, 0.256704, 0.182185
12.0, 11.0, 0.050745, 0.310718, 0.146988
12.0, 11.0, 0.073511, 0.342629, 0.152029
12.0, 11.0, 0.048499, 0.264949, 0.173889
12.0, 11.0, 0.060689, 0.240512, 0.15888
12.0, 11.0, 0.060342, 0.249775, 0.129542
12.0, 11.0, 0.10397, 13.398013, 0.195111
12.0, 11.0, 0.048494, 0.24084, 0.171749
12.0, 11.0, 0.045881, 0.209999, 0.182606
12.0, 11.0, 0.046021, 0.223882, 0.091896
12.0, 11.0, 0.041705, 6.604307, 0.098026
12.0, 11.0, 0.048816, 0.484494, 0.094065
12.0, 11.0, 0.044417, 5.946337, 0.097862
12.0, 11.0, 0.057299, 0.205242, 0.411289
12.0, 11.0, 0.043141, 0.228529, 0.090032
12.0, 11.0, 0.045683, 0.217601, 0.098158
12.0, 11.0, 0.0438, 1.879534, 0.80057
12.0, 11.0, 0.053245, 0.171776, 0.091718
12.0, 11.0, 0.042237, 0.162457, 0.081566
12.0, 11.0, 0.035059, 0.145477, 0.08451
12.0, 11.0, 0.046358, 0.159706, 0.079327
12.0, 11.0, 0.032839, 0.101587, 0.057173
12.0, 11.0, 0.034798, 0.173496, 0.151975
12.0, 11.0, 0.044306, 0.187327, 0.092089
12.0, 11.0, 0.046914, 0.16239, 0.079574
12.0, 11.0, 0.052829, 0.168203, 0.089821
12.0, 11.0, 0.045952, 0.153084, 0.158922
12.0, 11.0, 0.044298, 0.161135, 0.070783
12.0, 11.0, 0.043563, 0.163482, 0.078503
12.0, 11.0, 0.040934, 0.202068, 0.091984
12.0, 11.0, 0.050296, 0.162511, 0.080916
12.0, 11.0, 0.044375, 0.161297, 0.641819
12.0, 11.0, 0.053841, 0.22352, 0.076063
12.0, 11.0, 0.026883, 0.194979, 0.096933
22.0, 21.0, 0.074632, 0.34759, 0.126593
22.0, 21.0, 0.065073, 0.268511, 0.123787
22.0, 21.0, 0.067578, 0.304266, 0.194182
22.0, 21.0, 0.068499, 0.386169, 0.138407
22.0, 21.0, 0.071136, 0.274663, 0.153973
22.0, 21.0, 0.082499, 0.262072, 0.126233
22.0, 21.0, 0.089912, 0.319234, 0.127471
22.0, 21.0, 0.074135, 1.064566, 0.155622
22.0, 21.0, 0.082677, 0.292487, 0.137023
22.0, 21.0, 0.069431, 0.27739, 0.132033
22.0, 21.0, 0.07983, 0.309491, 0.132606
22.0, 21.0, 0.081981, 0.293269, 0.124447
22.0, 21.0, 0.089215, 0.378227, 0.14742
22.0, 21.0, 0.074495, 0.27281, 0.144811
22.0, 21.0, 0.072691, 0.277062, 0.123937
22.0, 21.0, 0.06927, 0.301644, 0.136412
22.0, 21.0, 0.060599, 0.272143, 0.119734
22.0, 21.0, 0.216714, 0.295522, 0.151657
22.0, 21.0, 0.076025, 0.287945, 0.146278
22.0, 21.0, 0.103498, 0.30462, 0.128482
22.0, 21.0, 0.102008, 0.310673, 0.140808
22.0, 21.0, 0.071738, 2.320644, 0.169566
22.0, 21.0, 0.087084, 0.382007, 0.682163
22.0, 21.0, 0.079219, 0.290908, 0.136631
22.0, 21.0, 0.064588, 0.453157, 0.152344
22.0, 21.0, 0.081652, 0.258758, 0.323794
22.0, 21.0, 0.077978, 0.249725, 0.172224
22.0, 21.0, 0.081768, 0.287471, 0.1556
22.0, 21.0, 0.077857, 0.300653, 0.084534
22.0, 21.0, 0.079547, 0.252794, 0.108362
22.0, 21.0, 0.066263, 0.318793, 0.095595
22.0, 21.0, 13.622433, 1.655784, 0.155078
22.0, 21.0, 0.199817, 0.276501, 0.10965
22.0, 21.0, 0.040664, 0.184043, 0.1007
22.0, 21.0, 0.038232, 0.163517, 0.093627
22.0, 21.0, 0.042299, 0.195401, 0.133954
22.0, 21.0, 0.04839, 0.18768, 0.090824
22.0, 21.0, 0.048994, 0.156411, 0.08924
22.0, 21.0, 0.040744, 0.152899, 0.102009
22.0, 21.0, 0.025801, 0.165095, 0.110143
32.0, 31.0, 0.120855, 0.602954, 0.286677
32.0, 31.0, 0.053195, 0.145664, 0.110669
32.0, 31.0, 0.047401, 0.164452, 0.074653
32.0, 31.0, 0.093145, 0.163337, 0.174213
32.0, 31.0, 0.045454, 0.139415, 0.086414
32.0, 31.0, 0.057438, 0.123032, 0.085438
32.0, 31.0, 0.046223, 0.139907, 0.078717
32.0, 31.0, 0.046904, 0.14224, 0.079295
32.0, 31.0, 0.049315, 0.144155, 0.084305
32.0, 31.0, 0.053946, 0.151525, 0.132225
32.0, 31.0, 0.052783, 0.14249, 0.076555
32.0, 31.0, 0.128513, 0.131598, 0.082855
32.0, 31.0, 0.045556, 0.135245, 0.07862
32.0, 31.0, 0.044059, 0.124105, 0.067763
32.0, 31.0, 0.044192, 0.122105, 0.086514
32.0, 31.0, 0.048869, 0.136211, 0.08483
32.0, 31.0, 0.059773, 0.150742, 0.111539
32.0, 31.0, 0.057186, 0.144788, 0.100503
32.0, 31.0, 0.058288, 0.166153, 0.146274
32.0, 31.0, 0.050497, 0.116296, 0.103648
32.0, 31.0, 0.044973, 0.137117, 0.075942
32.0, 31.0, 0.052643, 0.1219, 0.078539
32.0, 31.0, 0.040162, 0.157548, 0.072089
32.0, 31.0, 0.050912, 0.207719, 0.12717
32.0, 31.0, 0.094796, 0.15988, 0.115404
32.0, 31.0, 0.0879, 0.131401, 0.05726
32.0, 31.0, 0.036181, 0.124361, 0.115281
32.0, 31.0, 0.045764, 0.129644, 0.054846
32.0, 31.0, 0.036375, 0.168857, 0.061305
32.0, 31.0, 0.040586, 0.15629, 0.063006
32.0, 31.0, 0.040572, 0.14123, 0.061173
32.0, 31.0, 0.041986, 0.100805, 0.060225
32.0, 31.0, 0.037586, 0.113266, 0.061696
32.0, 31.0, 0.039683, 0.166346, 0.097336
32.0, 31.0, 0.067082, 0.113525, 0.0559
32.0, 31.0, 0.035518, 0.104226, 0.055402
32.0, 31.0, 0.034319, 0.099205, 0.053199
32.0, 31.0, 0.050932, 0.097943, 0.061684
32.0, 31.0, 0.030603, 0.092752, 0.054848
32.0, 31.0, 0.012635, 0.109326, 0.062824
42.0, 41.0, 0.119403, 0.140339, 0.066813
42.0, 41.0, 0.052567, 0.135803, 0.071845
42.0, 41.0, 0.04577, 0.121294, 0.074365
42.0, 41.0, 0.046834, 0.13126, 0.070181
42.0, 41.0, 0.045913, 0.117267, 0.08181
42.0, 41.0, 0.047511, 0.125594, 0.069585
42.0, 41.0, 0.089048, 0.108174, 0.071501
42.0, 41.0, 0.79187, 0.168352, 0.141145
42.0, 41.0, 0.05709, 0.139534, 0.073338
42.0, 41.0, 0.038757, 0.127334, 0.069747
42.0, 41.0, 0.040339, 0.081336, 0.059259
42.0, 41.0, 0.037731, 0.129213, 0.086653
42.0, 41.0, 0.043811, 0.150782, 0.074248
42.0, 41.0, 0.044013, 0.127363, 0.059831
42.0, 41.0, 0.038023, 0.113747, 0.067895
42.0, 41.0, 0.03842, 0.122135, 0.065798
42.0, 41.0, 0.035529, 0.136795, 0.071411
42.0, 41.0, 0.040154, 0.133599, 0.074129
42.0, 41.0, 0.035469, 0.147945, 0.067583
42.0, 41.0, 0.036953, 0.123893, 0.070812
42.0, 41.0, 0.039612, 0.133824, 0.079593
42.0, 41.0, 0.034595, 0.114961, 0.100809
42.0, 41.0, 0.03753, 0.099087, 0.063778
42.0, 41.0, 0.037865, 0.12644, 0.073124
42.0, 41.0, 0.031163, 0.10546, 0.064258
42.0, 41.0, 0.030046, 0.10957, 0.094331
42.0, 41.0, 0.031526, 0.11393, 0.061992
42.0, 41.0, 0.029905, 0.116289, 0.067695
42.0, 41.0, 0.028198, 0.120355, 0.05891
42.0, 41.0, 0.072921, 0.147405, 0.077451
42.0, 41.0, 0.035571, 0.119649, 0.063738
42.0, 41.0, 0.037733, 0.122128, 0.074371
42.0, 41.0, 0.044075, 0.111887, 0.071561
42.0, 41.0, 0.033905, 0.088975, 0.061113
42.0, 41.0, 0.030758, 0.088623, 0.063738
42.0, 41.0, 0.029416, 0.096646, 0.063308
42.0, 41.0, 0.030772, 0.104938, 0.058392
42.0, 41.0, 0.029842, 0.094794, 0.057352
42.0, 41.0, 0.030151, 0.084595, 0.053821
42.0, 41.0, 0.012684, 0.119672, 0.06539
52.0, 51.0, 0.048875, 0.621602, 0.078588
52.0, 51.0, 0.038908, 0.132047, 0.845714
52.0, 51.0, 0.047601, 0.121519, 0.076123
52.0, 51.0, 0.041755, 0.130161, 1.199364
52.0, 51.0, 0.048117, 0.137535, 0.05418
52.0, 51.0, 0.043187, 0.144527, 0.052871
52.0, 51.0, 1.11163, 0.177794, 0.057899
52.0, 51.0, 0.039285, 0.141826, 0.058966
52.0, 51.0, 0.046918, 0.126125, 0.058424
52.0, 51.0, 0.048164, 0.154053, 0.057434
52.0, 51.0, 0.039547, 0.162856, 0.052662
52.0, 51.0, 0.051913, 0.172701, 0.085683
52.0, 51.0, 0.042582, 0.160204, 0.052083
52.0, 51.0, 0.049911, 0.164635, 0.051948
52.0, 51.0, 0.04696, 0.182189, 0.060025
52.0, 51.0, 0.057601, 0.181546, 0.087387
52.0, 51.0, 0.043829, 0.158367, 0.068798
52.0, 51.0, 0.089506, 0.159622, 0.058175
52.0, 51.0, 0.052721, 0.158595, 0.05265
52.0, 51.0, 0.050188, 0.153678, 0.059073
52.0, 51.0, 0.052976, 0.159058, 0.055592
52.0, 51.0, 0.051791, 0.150352, 0.054476
52.0, 51.0, 0.048748, 0.162506, 0.049846
52.0, 51.0, 0.058939, 0.178524, 0.061723
52.0, 51.0, 0.046486, 0.155953, 0.059862
52.0, 51.0, 0.087881, 0.176398, 0.063367
52.0, 51.0, 0.045401, 0.170522, 0.053712
52.0, 51.0, 0.042234, 0.160877, 0.051073
52.0, 51.0, 0.047843, 0.152814, 0.054304
52.0, 51.0, 0.042678, 0.165807, 0.068382
52.0, 51.0, 0.046865, 0.161819, 0.05307
52.0, 51.0, 0.045774, 0.156483, 0.04832
52.0, 51.0, 0.052933, 0.142079, 0.052728
52.0, 51.0, 0.045734, 0.155049, 0.049472
52.0, 51.0, 0.046639, 0.138434, 0.047941
52.0, 51.0, 0.0462, 0.140262, 0.051723
52.0, 51.0, 0.047923, 0.150737, 0.050363
52.0, 51.0, 0.046972, 0.156749, 0.044916
52.0, 51.0, 0.083643, 0.160243, 0.068464
52.0, 51.0, 0.042217, 0.15518, 0.050661
62.0, 61.0, 0.061545, 0.183339, 0.07708
62.0, 61.0, 0.052808, 0.179379, 0.068373
62.0, 61.0, 0.052383, 0.198972, 0.070907
62.0, 61.0, 0.057571, 0.185179, 0.058553
62.0, 61.0, 0.052821, 0.191691, 0.067409
62.0, 61.0, 0.062339, 0.183817, 0.070991
62.0, 61.0, 0.069083, 0.197559, 0.06479
62.0, 61.0, 0.04752, 0.18446, 0.066676
62.0, 61.0, 0.069667, 0.186472, 0.060657
62.0, 61.0, 0.046968, 0.180175, 0.062024
62.0, 61.0, 0.055118, 0.185422, 0.059844
62.0, 61.0, 0.044354, 0.204243, 0.069032
62.0, 61.0, 0.055266, 0.179434, 0.058506
62.0, 61.0, 0.05056, 0.167124, 0.06642
62.0, 61.0, 0.049084, 0.167732, 0.053135
62.0, 61.0, 0.051878, 0.18101, 0.064942
62.0, 61.0, 0.051549, 0.180624, 0.056747
62.0, 61.0, 0.049007, 0.183185, 0.067081
62.0, 61.0, 0.048301, 0.162393, 0.060189
62.0, 61.0, 0.044002, 0.184238, 0.074135
62.0, 61.0, 0.051357, 0.194339, 0.064999
62.0, 61.0, 0.056208, 0.190941, 0.066096
62.0, 61.0, 0.052942, 0.171909, 0.054494
62.0, 61.0, 0.053865, 0.180643, 0.060722
62.0, 61.0, 0.046107, 0.178087, 0.068475
62.0, 61.0, 0.053291, 0.189089, 0.069666
62.0, 61.0, 0.047872, 0.157583, 0.071207
62.0, 61.0, 0.075984, 0.164219, 0.062121
62.0, 61.0, 0.051323, 0.175529, 0.066129
62.0, 61.0, 0.049359, 0.191795, 0.064797
62.0, 61.0, 0.048425, 0.1711, 0.064044
62.0, 61.0, 0.059437, 0.171313, 0.064616
62.0, 61.0, 0.054617, 0.187969, 0.069101
62.0, 61.0, 0.051622, 0.18813, 0.074116
62.0, 61.0, 0.062314, 0.183998, 0.08586
62.0, 61.0, 0.043708, 0.166587, 0.072521
62.0, 61.0, 0.048048, 0.166302, 0.071569
62.0, 61.0, 0.051931, 0.175649, 0.064189
62.0, 61.0, 0.04726, 0.183028, 0.077509
62.0, 61.0, 0.014006, 0.2019, 0.06765
72.0, 71.0, 0.062497, 0.20586, 0.073383
72.0, 71.0, 0.05507, 0.201369, 0.07644
72.0, 71.0, 0.053007, 0.30302, 0.07906
72.0, 71.0, 0.070357, 0.229975, 0.071052
72.0, 71.0, 0.065017, 0.227815, 0.090366
72.0, 71.0, 0.062401, 0.223721, 0.074457
72.0, 71.0, 0.065819, 0.247678, 0.092177
72.0, 71.0, 0.060959, 0.229768, 0.08559
72.0, 71.0, 0.791132, 0.261554, 0.07537
72.0, 71.0, 0.057489, 0.211932, 0.077792
72.0, 71.0, 0.058054, 0.28414, 0.071957
72.0, 71.0, 0.058835, 0.23665, 0.081564
72.0, 71.0, 0.075148, 0.217247, 0.072315
72.0, 71.0, 0.06734, 0.201165, 0.09817
72.0, 71.0, 0.062601, 0.22417, 0.088297
72.0, 71.0, 0.064645, 0.345612, 0.090518
72.0, 71.0, 0.061963, 0.208151, 0.075398
72.0, 71.0, 0.065512, 0.237356, 0.06995
72.0, 71.0, 0.060895, 0.231115, 0.085838
72.0, 71.0, 0.057173, 0.19713, 0.081754
72.0, 71.0, 0.067384, 0.219603, 0.074998
72.0, 71.0, 0.066012, 0.252562, 0.081791
72.0, 71.0, 0.064067, 0.233686, 0.079228
72.0, 71.0, 0.071453, 0.232557, 0.093915
72.0, 71.0, 0.073969, 0.247693, 0.117989
72.0, 71.0, 0.065314, 0.201243, 0.26595
72.0, 71.0, 0.060147, 0.237925, 0.076188
72.0, 71.0, 0.057425, 0.214598, 0.075847
72.0, 71.0, 0.065709, 0.216618, 0.081753
72.0, 71.0, 0.056633, 0.253607, 0.083287
72.0, 71.0, 0.053355, 0.211212, 0.07818
72.0, 71.0, 0.062939, 0.230415, 0.077305
72.0, 71.0, 0.056446, 0.230942, 0.079137
72.0, 71.0, 0.057917, 0.231719, 0.075671
72.0, 71.0, 0.056273, 0.21531, 0.064052
72.0, 71.0, 0.053861, 0.237487, 0.077022
72.0, 71.0, 0.043164, 0.242266, 0.078958
72.0, 71.0, 0.050202, 0.197799, 0.06952
72.0, 71.0, 0.053175, 0.237633, 0.079778
72.0, 71.0, 0.019684, 0.228385, 0.080672
82.0, 81.0, 0.069365, 0.23653, 0.080101
82.0, 81.0, 0.061093, 0.212684, 0.066784
82.0, 81.0, 0.05836, 0.216171, 0.083095
82.0, 81.0, 0.065127, 0.193693, 0.080811
82.0, 81.0, 0.058493, 0.210275, 0.068124
82.0, 81.0, 0.057054, 0.181099, 0.073571
82.0, 81.0, 0.064669, 0.198786, 0.076117
82.0, 81.0, 0.056775, 0.197265, 0.073164
82.0, 81.0, 0.055212, 0.198897, 0.069563
82.0, 81.0, 0.065333, 0.227285, 0.069515
82.0, 81.0, 0.059382, 0.19552, 0.071034
82.0, 81.0, 0.049972, 0.228563, 0.074697
82.0, 81.0, 0.062905, 0.21033, 0.069595
82.0, 81.0, 0.064479, 0.214742, 0.066603
82.0, 81.0, 0.064064, 0.249232, 0.080387
82.0, 81.0, 0.071463, 0.197964, 0.071491
82.0, 81.0, 0.059615, 0.261792, 0.070812
82.0, 81.0, 0.063044, 0.215017, 0.077042
82.0, 81.0, 0.065431, 0.193998, 0.075626
82.0, 81.0, 0.065963, 0.224224, 0.06541
82.0, 81.0, 0.060873, 0.20506, 0.085027
82.0, 81.0, 0.058382, 0.224369, 0.086795
82.0, 81.0, 0.06357, 0.240597, 0.078696
82.0, 81.0, 0.067119, 0.198352, 0.083508
82.0, 81.0, 0.05638, 0.224293, 0.08044
82.0, 81.0, 0.064252, 0.189597, 0.066853
82.0, 81.0, 0.05539, 0.215458, 0.076956
82.0, 81.0, 0.053245, 0.231332, 0.064522
82.0, 81.0, 0.048584, 0.190419, 0.070056
82.0, 81.0, 0.048738, 0.218163, 0.079448
82.0, 81.0, 0.049783, 0.208918, 0.079482
82.0, 81.0, 0.057933, 0.220112, 0.078631
82.0, 81.0, 0.063452, 0.24089, 0.061193
82.0, 81.0, 0.067798, 0.187901, 0.069691
82.0, 81.0, 0.054383, 0.2062, 0.072418
82.0, 81.0, 0.068692, 0.17528, 0.0675
82.0, 81.0, 0.047925, 0.199819, 0.079449
82.0, 81.0, 0.072264, 0.216319, 0.086378
82.0, 81.0, 0.057501, 0.20469, 0.071458
82.0, 81.0, 0.015059, 0.207622, 0.089197
92.0, 91.0, 0.067711, 0.266141, 0.087614
92.0, 91.0, 0.072708, 0.28366, 0.084874
92.0, 91.0, 0.093103, 0.271793, 0.080401
92.0, 91.0, 0.074205, 0.230964, 0.070146
92.0, 91.0, 0.057432, 0.279057, 0.076349
92.0, 91.0, 0.063819, 0.234857, 0.082158
92.0, 91.0, 0.073227, 0.261909, 0.079352
92.0, 91.0, 0.065388, 0.271028, 0.079444
92.0, 91.0, 0.070554, 0.278263, 0.073401
92.0, 91.0, 0.074758, 0.258087, 0.082951
92.0, 91.0, 0.071076, 0.250415, 0.06927
92.0, 91.0, 0.061309, 0.272277, 0.071776
92.0, 91.0, 0.071391, 0.231326, 0.081898
92.0, 91.0, 0.07061, 0.270949, 0.078436
92.0, 91.0, 0.06774, 0.252543, 0.0789
92.0, 91.0, 0.07305, 0.276877, 0.081702
92.0, 91.0, 0.064668, 0.239682, 0.083564
92.0, 91.0, 0.060225, 0.249754, 0.089453
92.0, 91.0, 0.068712, 0.22972, 0.117766
92.0, 91.0, 0.069632, 0.275991, 0.090669
92.0, 91.0, 0.075038, 0.280432, 0.079215
92.0, 91.0, 0.064405, 0.253669, 0.099304
92.0, 91.0, 0.082331, 0.254693, 0.078698
92.0, 91.0, 0.069864, 0.254649, 0.079931
92.0, 91.0, 0.064186, 0.246148, 0.090861
92.0, 91.0, 0.064079, 0.237382, 0.090744
92.0, 91.0, 0.065523, 0.270784, 0.085008
92.0, 91.0, 0.073421, 0.358323, 0.090688
92.0, 91.0, 0.086408, 0.263695, 0.081207
92.0, 91.0, 0.068363, 0.261379, 0.081056
92.0, 91.0, 0.071616, 0.279662, 0.09014
92.0, 91.0, 0.073089, 0.294748, 0.079082
92.0, 91.0, 0.068151, 0.270906, 0.078847
92.0, 91.0, 0.075231, 0.291937, 0.066501
92.0, 91.0, 0.076878, 0.284416, 0.080573
92.0, 91.0, 0.064239, 0.271065, 0.082942
92.0, 91.0, 0.073482, 0.282715, 0.080044
92.0, 91.0, 0.074692, 0.283703, 0.091664
92.0, 91.0, 0.07164, 0.327224, 0.093666
92.0, 91.0, 0.015572, 0.275337, 0.084594
102.0, 101.0, 0.07497, 0.279551, 0.100011
102.0, 101.0, 0.075748, 0.314468, 0.100899
102.0, 101.0, 0.078829, 0.253768, 0.097888
102.0, 101.0, 0.083366, 0.265808, 0.10411
102.0, 101.0, 0.081713, 0.279299, 0.11253
102.0, 101.0, 0.074579, 0.259353, 0.108032
102.0, 101.0, 0.084975, 0.298847, 0.112386
102.0, 101.0, 0.080887, 0.232817, 0.102225
102.0, 101.0, 0.091778, 0.24046, 0.095954
102.0, 101.0, 0.075991, 0.242986, 0.137896
102.0, 101.0, 0.074402, 0.223608, 0.102108
102.0, 101.0, 0.073282, 0.208426, 0.103263
102.0, 101.0, 0.085889, 0.19581, 0.097125
102.0, 101.0, 0.078546, 0.230365, 0.10658
102.0, 101.0, 0.055226, 0.198194, 0.092106
102.0, 101.0, 0.067364, 0.208739, 0.098787
102.0, 101.0, 0.077575, 0.211799, 0.089361
102.0, 101.0, 0.072387, 0.248537, 0.09818
102.0, 101.0, 0.065076, 0.19264, 0.090388
102.0, 101.0, 0.066145, 0.201133, 0.080206
102.0, 101.0, 0.063798, 0.207568, 0.095971
102.0, 101.0, 0.069957, 0.195532, 0.087092
102.0, 101.0, 0.074416, 0.189553, 0.086881
102.0, 101.0, 0.06267, 0.209658, 0.094221
102.0, 101.0, 0.063965, 0.186383, 0.0832
102.0, 101.0, 0.083984, 0.220485, 0.100983
102.0, 101.0, 0.062602, 0.194574, 0.08476
102.0, 101.0, 0.073916, 0.188796, 0.080299
102.0, 101.0, 0.074567, 0.189398, 0.084514
102.0, 101.0, 0.081919, 0.222469, 0.097374
102.0, 101.0, 0.072785, 0.221613, 0.08414
102.0, 101.0, 0.056601, 0.204699, 0.091896
102.0, 101.0, 0.114593, 0.219862, 0.145258
102.0, 101.0, 0.077196, 0.212203, 0.092598
102.0, 101.0, 0.090197, 0.224651, 0.09081
102.0, 101.0, 0.090795, 0.228318, 0.104836
102.0, 101.0, 0.070028, 0.206969, 0.09792
102.0, 101.0, 0.074326, 0.19825, 0.087504
102.0, 101.0, 0.075492, 0.2001, 0.093668
102.0, 101.0, 0.022527, 0.194315, 0.083815
112.0, 111.0, 0.080698, 0.217088, 0.109734
112.0, 111.0, 0.075848, 0.225671, 0.09493
112.0, 111.0, 0.086502, 0.262709, 0.105056
112.0, 111.0, 0.069031, 0.260769, 0.102873
112.0, 111.0, 0.10033, 0.253786, 0.087697
112.0, 111.0, 0.081243, 0.246934, 0.097693
112.0, 111.0, 0.083995, 0.220887, 0.107763
112.0, 111.0, 0.098589, 0.228861, 0.107741
112.0, 111.0, 0.105082, 0.304817, 0.619935
112.0, 111.0, 0.081486, 0.285563, 0.099031
112.0, 111.0, 0.087005, 0.272971, 0.100849
112.0, 111.0, 0.090037, 0.231019, 0.10332
112.0, 111.0, 0.083242, 0.218913, 0.100343
112.0, 111.0, 0.092097, 0.245995, 0.104086
112.0, 111.0, 0.084937, 0.203768, 0.099839
112.0, 111.0, 0.07499, 0.376707, 0.112965
112.0, 111.0, 0.080397, 0.214855, 0.0871
112.0, 111.0, 0.089871, 0.19757, 0.102634
112.0, 111.0, 0.078884, 0.362263, 0.09845
112.0, 111.0, 0.085745, 0.227312, 0.093113
112.0, 111.0, 0.09038, 0.219564, 0.103423
112.0, 111.0, 0.083305, 0.212783, 0.092402
112.0, 111.0, 0.07248, 0.217103, 0.095839
112.0, 111.0, 0.079967, 0.196683, 0.100424
112.0, 111.0, 0.104589, 0.209113, 0.11293
112.0, 111.0, 0.091969, 0.205659, 0.107515
112.0, 111.0, 0.079663, 0.198654, 0.094614
112.0, 111.0, 0.090039, 0.224691, 0.094027
112.0, 111.0, 0.079292, 0.221253, 0.097334
112.0, 111.0, 0.072472, 0.218499, 0.094752
112.0, 111.0, 0.086571, 0.224564, 0.09057
112.0, 111.0, 0.075274, 0.205074, 0.092309
112.0, 111.0, 0.07802, 0.205377, 0.105857
112.0, 111.0, 0.071485, 0.202984, 0.095567
112.0, 111.0, 0.074409, 0.187775, 0.097831
112.0, 111.0, 0.079759, 0.203731, 0.099884
112.0, 111.0, 0.078348, 0.226118, 0.089897
112.0, 111.0, 0.09085, 0.221232, 0.106877
112.0, 111.0, 0.096251, 0.200856, 0.085909
112.0, 111.0, 0.023702, 0.197516, 0.096608
122.0, 121.0, 0.60406, 0.241562, 0.103867
122.0, 121.0, 0.084135, 0.428011, 0.107706
122.0, 121.0, 0.088816, 0.250698, 0.093928
122.0, 121.0, 0.095659, 0.206555, 0.093774
122.0, 121.0, 0.090181, 0.228021, 0.097465
122.0, 121.0, 0.103107, 0.251393, 0.102981
122.0, 121.0, 0.078169, 0.221425, 0.102795
122.0, 121.0, 0.096537, 0.224586, 0.106254
122.0, 121.0, 0.086318, 0.229475, 0.075841
122.0, 121.0, 0.089846, 0.247633, 0.096153
122.0, 121.0, 0.07863, 0.217561, 0.094676
122.0, 121.0, 0.093371, 0.231908, 0.097354
122.0, 121.0, 0.089916, 0.200113, 0.100068
122.0, 121.0, 0.095196, 0.223841, 0.100761
122.0, 121.0, 0.098481, 0.265539, 0.111572
122.0, 121.0, 0.088781, 0.226362, 0.099155
122.0, 121.0, 0.097818, 0.204779, 0.104884
122.0, 121.0, 0.094528, 0.188366, 0.101381
122.0, 121.0, 0.085462, 0.200198, 0.090158
122.0, 121.0, 0.100807, 0.2489, 0.089911
122.0, 121.0, 0.10773, 0.236802, 0.103332
122.0, 121.0, 0.097135, 0.219518, 0.096132
122.0, 121.0, 0.091294, 0.221995, 0.101988
122.0, 121.0, 0.096219, 0.238923, 0.085448
122.0, 121.0, 0.075205, 0.226519, 0.097838
122.0, 121.0, 0.085999, 1.936308, 4.202503
122.0, 121.0, 0.111777, 0.21352, 0.111001
122.0, 121.0, 0.075932, 0.230844, 0.099785
122.0, 121.0, 0.093665, 0.218585, 0.098518
122.0, 121.0, 0.094122, 0.212597, 0.097515
122.0, 121.0, 0.078429, 0.190975, 0.091175
122.0, 121.0, 0.084811, 0.233799, 0.102535
122.0, 121.0, 0.080499, 0.201366, 0.099721
122.0, 121.0, 0.073543, 0.255469, 0.093438
122.0, 121.0, 0.09532, 0.21152, 0.099398
122.0, 121.0, 0.09579, 0.25001, 0.106579
122.0, 121.0, 0.130513, 0.225572, 0.098293
